time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
8.472,36313.59,0,0.0,0,1008,4.367358331216435,1
8.48,36368.96,0,0.0,0,1008,4.375777799528055,1
8.487,36419.58,0,0.0,0,1009,4.375777799528055,1
8.496,36478.65,0,0.0,0,1008,4.372971310090848,1
8.504,36511.52,0,0.0,0,1007,4.375777799528055,2
8.511,36566.19,0,0.0,0,1006,4.3785842889652615,1
8.519,36617.69,0,0.0,0,1005,4.381390778402468,2
8.527,36665.68,0,0.0,0,1009,4.384197267839675,1
8.531,36707.16,0,0.0,0,1011,4.372971310090848,1
8.535,36749.17,0,0.0,0,1011,4.367358331216435,1
8.539,36772.73,0,0.0,0,1007,4.367358331216435,1
8.549,36798.04,0,0.0,0,1013,4.3785842889652615,1
8.558,36821.95,0,0.0,0,1008,4.36174535234202,1
8.564,36882.77,0,0.0,0,1007,4.375777799528055,1
8.576,36940.07,0,0.0,0,1007,4.3785842889652615,1
8.584,36993.69,0,0.0,0,1007,4.3785842889652615,1
8.59,37050.46,0,0.0,0,1006,4.3785842889652615,1
8.598,37093.88,0,0.0,0,1012,4.381390778402468,2
8.606,37133.78,0,0.0,0,1011,4.364551841779227,1
8.614,37180.19,0,0.0,0,1008,4.367358331216435,2
8.626,37239.08,0,0.0,0,1008,4.375777799528055,1
8.633,37281.09,0,0.0,0,1009,4.375777799528055,1
8.644,37347.89,0,0.0,0,1008,4.372971310090848,2
8.655,37401.15,0,0.0,0,1008,4.375777799528055,1
8.662,37474.45,0,0.0,0,1007,4.375777799528055,2
8.666,37526.3,0,0.0,0,1009,4.3785842889652615,1
8.675,37567.96,0,0.0,0,1006,4.372971310090848,1
8.681,37591.17,0,0.0,0,1007,4.381390778402468,1
8.688,37643.9,0,0.0,0,1005,4.3785842889652615,1
8.697,37680.82,0,0.0,0,1010,4.384197267839675,1
8.703,37729.86,0,0.0,0,1008,4.370164820653641,1
8.711,37789.62,0,0.0,0,1010,4.375777799528055,1
8.715,37827.42,0,0.0,0,1009,4.370164820653641,1
8.722,37864.68,0,0.0,0,1007,4.372971310090848,1
8.731,37889.29,0,0.0,0,1008,4.3785842889652615,1
8.74,37939.92,0,0.0,0,1008,4.375777799528055,1
8.746,37983.86,0,0.0,0,1007,4.375777799528055,1
8.752,38039.94,0,0.0,0,1006,4.3785842889652615,2
8.756,38088.28,0,0.0,0,1010,4.381390778402468,1
8.76,38109.9,0,0.0,0,1010,4.370164820653641,1
8.769,38136.44,0,0.0,0,1011,4.370164820653641,1
8.776,38159.82,0,0.0,0,1010,4.367358331216435,1
8.783,38215.54,0,0.0,0,1010,4.370164820653641,1
8.79,38261.42,0,0.0,0,1009,4.370164820653641,1
