time,motor_angle,voltage
25.354,234155.56,0.0
25.361,234178.25,0.0
25.368,234203.2,0.0
25.374,234219.9,0.0
25.381,234235.54,0.0
25.384,234256.64,0.0
25.389,234264.71,0.0
25.399,234271.57,0.0
25.408,234285.46,0.0
25.418,234301.81,0.0
25.427,234320.45,0.0
25.434,234336.62,0.0
25.44,234348.75,0.0
25.447,234355.25,0.0
25.455,234366.32,0.0
25.464,234373.53,0.0
25.471,234382.67,0.0
25.479,234390.93,0.0
25.485,234400.07,0.0
25.495,234404.82,0.0
25.503,234411.15,0.0
25.514,234419.4,0.0
25.521,234425.39,0.0
25.528,234431.89,0.0
25.536,234436.64,0.0
25.543,234439.45,0.0
25.55,234443.84,0.0
25.558,234447.35,0.0
25.565,234450.53,0.0
25.569,234453.68,0.0
25.577,234456.5,0.0
25.582,234458.26,0.0
25.593,234460.9,0.0
25.6,234462.48,0.0
25.606,234465.29,0.0
25.614,234467.21,0.0
25.618,234469.15,0.0
25.622,234470.21,0.0
25.626,234471.09,0.0
25.633,234471.96,0.0
25.642,234472.5,0.0
25.648,234473.9,0.0
25.658,234475.31,0.0
25.668,234476.37,0.0
25.678,234477.42,0.0
25.687,234478.46,0.0
25.693,234479.35,0.0
25.704,234479.87,0.0
25.711,234480.4,0.0
25.72,234480.93,0.0
25.727,234481.28,0.0
25.735,234481.46,0.0
25.744,234481.64,0.0
25.754,234481.81,0.0
25.765,234481.81,0.0
25.772,234481.81,0.0
25.78,234481.81,0.0
25.788,234481.81,0.0
25.794,234481.81,0.0
25.802,234481.81,0.0
25.806,234481.81,0.0
25.811,234481.81,0.0
25.815,234481.81,0.0
25.819,234481.81,0.0
25.825,234481.81,0.0
25.833,234481.81,0.0
25.841,234481.81,0.0
25.849,234481.81,0.0
25.858,234481.81,0.0
25.867,234481.81,0.0
25.873,234481.81,0.0
25.881,234481.81,0.0
25.891,234481.81,0.0
25.897,234481.81,0.0
25.905,234481.81,0.0
25.909,234481.81,0.0
25.913,234481.81,0.0
25.921,234481.81,0.0
25.927,234481.81,0.0
25.934,234481.81,0.0
25.945,234481.81,0.0
25.956,234481.81,0.0
25.965,234481.81,0.0
25.972,234481.81,0.0
25.98,234481.81,0.0
25.987,234481.81,0.0
25.995,234481.81,0.0
25.999,234481.81,0.0
26.003,234481.81,0.0
26.007,234481.81,0.0
26.016,234481.81,0.0
26.024,234481.81,0.0
26.029,234481.81,0.0
26.037,234481.81,0.0
26.044,234481.81,0.0
26.052,234481.81,0.0
26.056,234481.81,0.0
26.063,234481.81,0.0
26.07,234481.81,0.0
26.078,234481.81,0.0
26.088,234481.81,0.0
26.094,234481.81,0.0
26.101,234481.81,0.0
26.109,234481.81,0.0
26.115,234481.81,0.0
26.123,234481.81,0.0
26.133,234481.81,0.0
26.142,234481.81,0.0
26.15,234481.81,0.0
26.158,234481.81,0.0
26.164,234481.81,0.0
26.173,234481.81,0.0
26.182,234481.81,0.0
26.191,234481.81,0.0
26.203,234481.81,0.0
26.21,234481.81,0.0
26.218,234481.81,0.0
26.225,234481.81,0.0
26.233,234481.81,0.0
26.24,234481.81,0.0
26.244,234481.81,0.0
26.25,234481.81,0.0
26.259,234481.81,0.0
26.266,234481.81,0.0
26.271,234481.81,0.0
26.28,234481.81,0.0
26.287,234481.81,0.0
26.294,234481.81,0.0
26.303,234481.81,0.0
26.312,234481.81,0.0
26.321,234481.81,0.0
26.328,234481.81,0.0
26.334,234481.81,0.0
26.339,234481.81,0.0
26.348,234481.81,0.0
26.356,234481.81,0.0
26.364,234481.81,0.0
26.373,234481.81,0.0
26.38,234481.81,0.0
26.388,234481.81,0.0
26.395,234481.81,0.0
26.402,234481.81,0.0
26.41,234481.81,0.0
26.419,234481.81,0.0
26.426,234481.81,0.0
26.433,234481.81,0.0
26.441,234481.81,0.0
26.447,234481.81,0.0
26.456,234481.81,0.0
26.466,234481.81,0.0
26.475,234481.81,0.0
26.484,234481.81,0.0
26.491,234481.81,0.0
26.5,234481.81,0.0
26.509,234481.81,0.0
26.519,234481.81,0.0
26.527,234481.81,0.0
26.531,234481.81,0.0
26.537,234481.81,0.0
26.545,234481.81,0.0
26.552,234481.81,0.0
26.558,234481.81,0.0
26.566,234481.81,0.0
26.572,234481.81,0.0
26.576,234481.81,0.0
26.584,234481.81,0.0
26.589,234481.81,0.0
26.597,234481.81,0.0
26.603,234481.81,0.0
26.612,234481.81,0.0
26.618,234481.81,0.0
26.626,234481.81,0.0
26.636,234481.81,0.0
26.643,234481.81,0.0
26.652,234481.81,0.0
26.659,234481.81,0.0
26.666,234481.81,0.0
26.67,234481.81,0.0
26.676,234481.81,0.0
26.685,234481.81,0.0
26.692,234481.81,0.0
26.699,234481.81,0.0
26.708,234481.81,0.0
26.715,234481.81,0.0
26.719,234481.81,0.0
26.729,234481.81,0.0
26.737,234481.81,0.0
26.746,234481.81,0.0
26.754,234481.81,0.0
26.76,234481.81,0.0
26.764,234481.81,0.0
26.774,234481.81,0.0
26.783,234481.81,0.0
26.79,234481.81,0.0
26.797,234481.81,0.0
26.806,234481.81,0.0
26.815,234481.81,0.0
26.822,234481.81,0.0
26.831,234481.81,0.0
26.839,234481.81,0.0
26.847,234481.81,0.0
26.858,234481.81,0.0
26.867,234481.81,0.0
26.872,234481.81,0.0
26.883,234481.81,0.0
26.89,234481.81,0.0
26.896,234481.81,0.0
26.904,234481.81,0.0
26.908,234481.81,0.0
26.915,234481.81,0.0
26.923,234481.81,0.0
26.93,234481.81,0.0
26.939,234481.81,0.0
26.945,234481.81,0.0
26.952,234481.81,0.0
26.96,234481.81,0.0
26.967,234481.81,0.0
26.98,234481.81,0.0
26.986,234481.81,0.0
26.994,234481.81,0.0
26.998,234481.81,0.0
27.002,234481.81,0.0
27.009,234481.81,0.0
27.016,234481.81,0.0
27.024,234481.81,0.0
27.033,234481.81,0.0
27.039,234481.81,0.0
27.048,234481.81,0.0
27.057,234481.81,0.0
27.064,234481.81,0.0
27.075,234481.81,0.0
27.082,234481.81,0.0
27.088,234481.81,0.0
27.092,234481.81,0.0
27.096,234481.81,0.0
27.101,234481.81,0.0
27.106,234481.81,0.0
27.116,234481.81,0.0
27.123,234481.81,0.0
27.13,234481.81,0.0
27.139,234481.81,0.0
27.148,234481.81,0.0
27.154,234481.81,0.0
27.163,234481.81,0.0
27.173,234481.81,0.0
27.179,234481.81,0.0
27.188,234481.81,0.0
27.197,234481.81,0.0
27.203,234481.81,0.0
27.211,234481.81,0.0
27.221,234481.81,0.0
27.227,234481.81,0.0
27.234,234481.81,0.0
27.241,234481.81,0.0
27.251,234481.81,0.0
27.261,234481.81,0.0
27.268,234481.81,0.0
27.272,234481.81,0.0
27.28,234481.81,0.0
27.287,234481.81,0.0
27.295,234481.81,0.0
27.303,234481.81,0.0
27.311,234481.81,0.0
27.319,234481.81,0.0
27.327,234481.81,0.0
27.335,234481.81,0.0
27.345,234481.81,0.0
27.352,234481.81,0.0
27.359,234481.81,0.0
27.369,234481.81,0.0
27.38,234481.81,0.0
27.385,234481.81,0.0
27.394,234481.81,0.0
27.401,234481.81,0.0
27.409,234481.81,0.0
27.416,234481.81,0.0
27.428,234481.81,0.0
27.434,234481.81,0.0
27.442,234481.81,0.0
27.451,234481.81,0.0
27.458,234481.81,0.0
27.468,234481.81,0.0
27.474,234481.81,0.0
27.482,234481.81,0.0
27.491,234481.81,0.0
27.498,234481.81,0.0
27.502,234481.81,0.0
27.513,234481.81,0.0
27.521,234481.81,0.0
27.529,234481.81,0.0
27.537,234481.81,0.0
27.547,234481.81,0.0
27.555,234481.81,0.0
27.559,234481.81,0.0
27.563,234481.81,0.0
27.567,234481.81,0.0
27.571,234481.81,0.0
27.578,234481.81,0.0
27.585,234481.81,0.0
27.594,234481.81,0.0
27.606,234481.81,0.0
27.613,234481.81,0.0
27.622,234481.81,0.0
27.634,234481.81,0.0
27.647,234481.81,0.0
27.656,234481.81,0.0
27.664,234481.81,0.0
27.671,234481.81,0.0
27.678,234481.81,0.0
27.689,234481.81,0.0
27.698,234481.81,0.0
27.704,234481.81,0.0
27.713,234481.81,0.0
27.72,234481.81,0.0
27.728,234481.81,0.0
27.737,234481.81,0.0
27.743,234481.81,0.0
27.747,234481.81,0.0
27.756,234481.81,0.0
27.765,234481.81,0.0
27.774,234481.81,0.0
27.783,234481.81,0.0
27.788,234481.81,0.0
27.793,234481.81,0.0
27.8,234481.81,0.0
27.807,234481.81,0.0
27.815,234481.81,0.0
27.824,234481.81,0.0
27.833,234481.81,0.0
27.842,234481.81,0.0
27.852,234481.81,0.0
27.864,234481.81,0.0
27.873,234481.81,0.0
27.879,234481.81,0.0
27.883,234481.81,0.0
27.887,234481.81,0.0
27.896,234481.81,0.0
27.906,234481.81,0.0
27.913,234481.81,0.0
27.923,234481.81,0.0
27.933,234481.81,0.0
27.941,234481.81,0.0
27.95,234481.81,0.0
27.959,234481.81,0.0
27.968,234481.81,0.0
27.977,234481.81,0.0
27.981,234481.81,0.0
27.985,234481.81,0.0
27.992,234481.81,0.0
28.001,234481.81,0.0
28.007,234481.81,0.0
28.014,234481.81,0.0
28.023,234481.81,0.0
28.032,234481.81,0.0
28.04,234481.81,0.0
28.048,234481.81,0.0
28.057,234481.81,0.0
28.063,234481.81,0.0
28.071,234481.81,0.0
28.075,234481.81,0.0
28.079,234481.81,0.0
28.088,234481.81,0.0
28.092,234481.81,0.0
28.102,234481.81,0.0
28.112,234481.81,0.0
28.121,234481.81,0.0
28.131,234481.81,0.0
28.139,234481.81,0.0
28.148,234481.81,0.0
28.155,234481.81,0.0
28.161,234481.81,0.0
28.165,234481.81,0.0
28.169,234481.81,0.0
28.173,234481.81,0.0
28.177,234481.81,0.0
28.186,234481.81,0.0
28.194,234481.81,0.0
28.204,234481.81,0.0
28.212,234481.81,0.0
28.218,234481.81,0.0
28.227,234481.81,0.0
28.236,234481.81,0.0
28.247,234481.81,0.0
28.256,234481.81,0.0
28.265,234481.81,0.0
28.273,234481.81,0.0
28.282,234481.81,0.0
28.292,234481.81,0.0
28.3,234481.81,0.0
28.304,234481.81,0.0
28.308,234481.81,0.0
28.312,234481.81,0.0
28.316,234481.81,0.0
28.32,234481.81,0.0
28.329,234481.81,0.0
28.339,234481.81,0.0
28.348,234481.81,0.0
28.358,234481.81,0.0
28.366,234481.81,0.0
28.37,234481.81,0.0
28.382,234481.81,0.0
28.388,234481.81,0.0
28.397,234481.81,0.0
28.403,234481.81,0.0
28.411,234481.81,0.0
28.415,234481.81,0.0
28.423,234481.81,12.0
28.428,234481.81,12.0
28.436,234487.43,12.0
28.445,234495.0,12.0
28.457,234516.26,12.0
28.464,234560.39,12.0
28.476,234596.25,12.0
28.483,234640.18,12.0
28.494,234705.59,12.0
28.501,234759.9,12.0
28.509,234845.15,12.0
28.513,234911.42,12.0
28.518,234961.17,12.0
28.528,234997.73,12.0
28.534,235062.06,12.0
28.545,235161.21,12.0
28.554,235218.51,12.0
28.558,235345.43,12.0
28.564,235419.78,12.0
28.571,235472.68,12.0
28.58,235549.15,12.0
28.591,235642.5,12.0
28.599,235741.46,12.0
28.607,235881.56,12.0
28.614,235994.06,12.0
28.621,236081.25,12.0
28.629,236177.93,12.0
28.637,236271.43,12.0
28.647,236386.23,12.0
28.654,236524.39,12.0
28.664,236629.34,12.0
28.67,236738.31,12.0
28.678,236878.25,12.0
28.687,236970.7,12.0
28.693,237109.04,12.0
28.697,237217.5,12.0
28.701,237293.09,12.0
28.708,237355.84,12.0
28.717,237411.21,12.0
28.723,237528.98,12.0
28.729,237653.6,12.0
28.737,237738.87,12.0
28.747,237860.68,12.0
28.756,237994.81,12.0
28.764,238137.71,12.0
28.774,238294.85,12.0
28.784,238391.37,12.0
28.787,238577.34,12.0
28.791,238693.35,12.0
28.796,238749.07,12.0
28.803,238813.93,12.0
28.809,238881.96,12.0
28.818,239030.32,12.0
28.829,239133.51,12.0
28.837,239315.79,12.0
28.841,239466.09,12.0
28.845,239544.84,12.0
28.856,239620.25,12.0
28.864,239718.34,12.0
28.871,239886.39,12.0
28.878,240006.96,12.0
28.886,240133.71,12.0
28.89,240259.75,12.0
28.898,240355.71,12.0
28.905,240428.84,12.0
28.912,240568.59,12.0
28.92,240679.85,12.0
28.929,240819.07,12.0
28.937,240931.75,12.0
28.945,241094.87,12.0
28.953,241222.5,12.0
28.961,241356.62,12.0
28.97,241483.18,12.0
28.976,241623.62,12.0
28.98,241782.35,12.0
28.984,241856.01,12.0
28.988,241925.96,12.0
28.995,241997.34,12.0
29.013,242066.42,12.0
29.022,242329.56,12.0
29.034,242532.06,12.0
29.038,242648.43,12.0
29.048,242838.28,12.0
29.057,242933.03,12.0
29.063,243073.82,12.0
29.071,243234.67,12.0
29.074,243340.65,12.0
29.079,243449.82,12.0
29.083,243513.28,12.0
29.089,243583.06,12.0
29.096,243660.06,12.0
29.105,243767.1,12.0
29.112,243891.73,12.0
29.122,244047.82,12.0
29.128,244194.25,12.0
29.138,244338.92,12.0
29.145,244441.4,12.0
29.153,244588.53,12.0
29.163,244728.81,12.0
29.171,244900.54,12.0
29.18,245043.28,12.0
29.187,245167.03,12.0
29.196,245314.34,12.0
29.202,245445.29,12.0
29.21,245575.71,12.0
29.214,245703.87,12.0
29.218,245808.98,12.0
29.222,245871.03,12.0
29.226,245942.21,12.0
29.233,246020.45,12.0
29.241,246084.78,12.0
29.249,246200.09,12.0
29.257,246358.29,12.0
29.263,246467.28,12.0
29.272,246653.09,12.0
29.279,246730.78,12.0
29.284,246867.89,12.0
29.289,246995.85,12.0
29.298,247067.93,12.0
29.308,247176.21,12.0
29.319,247357.43,12.0
29.326,247513.35,12.0
29.338,247669.98,12.0
29.345,247799.35,12.0
29.353,247987.79,12.0
29.357,248125.43,12.0
29.368,248236.17,12.0
29.374,248357.46,12.0
29.383,248507.4,12.0
29.392,248625.17,12.0
29.398,248762.81,12.0
29.402,248917.5,12.0
29.409,249009.6,12.0
29.416,249072.01,12.0
29.425,249202.26,12.0
29.434,249333.57,12.0
29.445,249466.28,12.0
29.455,249666.68,12.0
29.465,249807.65,12.0
29.475,250002.25,12.0
29.486,250153.93,12.0
29.493,250342.56,12.0
29.502,250549.28,12.0
29.511,250642.09,12.0
29.52,250792.56,12.0
29.529,250949.18,12.0
29.539,251082.42,12.0
29.546,251311.46,12.0
29.552,251436.09,12.0
29.558,251512.56,12.0
29.566,251629.62,12.0
29.576,251740.18,12.0
29.586,251900.32,12.0
29.596,252063.98,12.0
29.606,252242.21,12.0
29.612,252406.06,12.0
29.621,252549.67,12.0
29.629,252683.09,12.0
29.637,252828.1,12.0
29.645,252968.73,12.0
29.653,253072.43,12.0
29.662,253235.21,12.0
29.67,253363.18,12.0
29.679,253508.9,12.0
29.689,253670.62,12.0
29.696,253814.06,12.0
29.704,253950.46,12.0
29.713,254093.56,12.0
29.722,254215.54,12.0
29.73,254400.12,12.0
29.736,254537.04,12.0
29.744,254643.4,12.0
29.753,254763.98,12.0
29.759,254912.34,12.0
29.769,255033.81,12.0
29.775,255178.65,12.0
29.783,255359.53,12.0
29.789,255410.15,12.0
29.798,255567.31,12.0
29.804,255663.45,12.0
29.808,255808.12,12.0
29.818,255911.31,12.0
29.824,256010.28,12.0
29.831,256160.03,12.0
29.838,256255.84,12.0
29.846,256379.59,12.0
29.853,256500.17,12.0
29.857,256630.07,12.0
29.863,256747.84,12.0
29.872,256821.15,12.0
29.879,256947.71,12.0
29.887,257076.21,12.0
29.897,257196.09,12.0
29.909,257329.51,12.0
29.914,257529.9,12.0
29.918,257687.21,12.0
29.927,257784.6,12.0
29.936,257850.17,12.0
29.947,258034.21,12.0
29.956,258160.6,12.0
29.963,258381.56,12.0
29.972,258511.81,12.0
29.977,258619.21,12.0
29.986,258766.87,12.0
29.995,258883.06,12.0
30.003,259032.65,12.0
30.009,259149.54,12.0
30.012,259313.73,12.0
30.021,259392.65,12.0
30.029,259471.23,12.0
30.039,259615.37,12.0
30.045,259754.59,12.0
30.053,259909.28,12.0
30.057,260055.87,12.0
30.065,260150.09,12.0
30.072,260215.84,12.0
30.079,260356.81,12.0
30.088,260474.06,12.0
30.095,260611.17,12.0
30.103,260779.39,12.0
30.107,260885.03,12.0
30.115,260982.42,12.0
30.121,261058.0,12.0
30.129,261195.64,12.0
30.136,261307.26,12.0
30.146,261453.15,12.0
30.152,261608.03,12.0
30.156,261738.28,12.0
30.162,261819.14,12.0
30.17,261888.4,12.0
30.177,261996.32,12.0
30.186,262158.06,12.0
30.192,262258.78,12.0
30.198,262400.43,12.0
30.207,262520.87,12.0
30.214,262634.59,12.0
30.226,262783.31,12.0
30.234,262904.75,12.0
30.242,263102.15,12.0
30.246,263257.75,12.0
30.25,263347.56,12.0
30.257,263418.06,12.0
30.263,263496.81,12.0
30.272,263623.37,12.0
30.28,263732.68,12.0
30.29,263872.78,12.0
30.297,264042.25,12.0
30.307,264191.84,12.0
30.313,264289.03,12.0
30.32,264468.15,12.0
30.33,264559.56,12.0
30.337,264724.96,12.0
30.34,264872.46,12.0
30.345,264960.68,12.0
30.353,265024.15,12.0
30.365,265094.31,12.0
30.371,265323.15,12.0
30.379,265451.65,12.0
30.386,265578.21,12.0
30.394,265728.15,12.0
30.403,265810.06,12.0
30.412,265968.28,12.0
30.424,266097.65,12.0
30.432,266303.84,12.0
30.441,266485.96,12.0
30.448,266588.62,12.0
30.458,266752.62,12.0
30.465,266871.62,12.0
30.472,267022.25,12.0
30.476,267179.75,12.0
30.48,267264.31,12.0
30.484,267320.03,12.0
30.488,267386.12,12.0
30.496,267467.53,12.0
30.504,267528.5,12.0
30.515,267687.59,12.0
30.523,267839.12,12.0
30.53,267990.81,12.0
30.537,268170.46,12.0
30.546,268272.59,12.0
30.555,268395.28,12.0
30.564,268535.21,12.0
30.571,268677.43,12.0
30.58,268868.31,12.0
30.589,268967.46,12.0
30.596,269100.0,12.0
30.605,269260.31,12.0
30.612,269386.18,12.0
30.619,269540.5,12.0
30.623,269675.34,12.0
30.627,269762.87,12.0
30.632,269830.56,12.0
30.639,269894.71,12.0
30.645,269974.0,12.0
30.654,270097.75,12.0
30.661,270216.56,12.0
30.671,270355.78,12.0
30.68,270519.43,12.0
30.687,270638.09,12.0
30.695,270811.75,12.0
30.705,270937.25,12.0
30.714,271100.21,12.0
30.723,271298.15,12.0
30.734,271442.62,12.0
30.739,271553.9,12.0
30.749,271720.56,12.0
30.755,271825.12,12.0
30.768,271969.81,12.0
30.775,272164.4,12.0
30.787,272344.21,12.0
30.8,272497.84,12.0
30.811,272670.12,12.0
30.819,272869.62,12.0
30.827,273059.65,12.0
30.834,273212.93,12.0
30.84,273308.56,12.0
30.845,273452.15,12.0
30.853,273534.78,12.0
30.861,273614.4,12.0
30.87,273760.5,12.0
30.879,273893.56,12.0
30.887,274055.28,12.0
30.893,274209.43,12.0
30.903,274333.18,12.0
30.911,274443.75,12.0
30.92,274615.84,12.0
30.93,274773.0,12.0
30.936,274897.25,12.0
30.945,275056.53,12.0
30.955,275164.96,12.0
30.963,275355.0,12.0
30.974,275511.28,12.0
30.98,275643.09,12.0
30.992,275830.5,12.0
31.0,275994.84,12.0
31.01,276124.56,12.0
31.018,276262.9,12.0
31.026,276436.06,12.0
31.036,276555.25,12.0
31.047,276745.43,12.0
31.054,276894.12,12.0
31.063,277050.93,12.0
31.072,277180.84,12.0
31.082,277332.0,12.0
31.09,277505.15,12.0
31.094,277659.12,12.0
31.105,277773.06,12.0
31.111,277889.93,12.0
31.12,278040.06,12.0
31.127,278140.43,12.0
31.135,278308.12,12.0
31.139,278446.12,12.0
31.146,278527.15,12.0
31.153,278595.68,12.0
31.16,278754.96,12.0
31.17,278859.9,12.0
31.18,278994.03,12.0
31.19,279194.75,12.0
31.198,279323.96,12.0
31.208,279490.78,12.0
31.215,279631.4,12.0
31.221,279800.15,12.0
31.225,279932.68,12.0
31.229,280004.75,12.0
31.233,280060.5,12.0
31.239,280129.21,12.0
31.246,280205.15,12.0
31.255,280308.5,12.0
31.267,280450.56,12.0
31.274,280572.0,12.0
31.278,280782.25,12.0
31.282,280914.25,12.0
31.288,280971.9,12.0
31.299,281032.21,12.0
31.308,281150.87,12.0
31.319,281340.34,12.0
31.33,281492.21,12.0
31.336,281703.5,12.0
31.346,281879.46,12.0
31.353,281983.0,12.0
31.365,282146.5,12.0
31.372,282265.12,12.0
31.383,282470.81,12.0
31.391,282618.62,12.0
31.399,282769.43,12.0
31.407,282909.18,12.0
31.414,283044.37,12.0
31.424,283170.59,12.0
31.431,283326.31,12.0
31.44,283469.93,12.0
31.45,283590.0,12.0
31.461,283733.62,12.0
31.467,283934.34,12.0
31.476,284097.31,12.0
31.485,284214.37,12.0
31.492,284362.21,12.0
31.499,284492.28,12.0
31.507,284622.18,12.0
31.511,284781.81,12.0
31.516,284864.25,12.0
31.521,284933.15,12.0
31.531,285019.81,12.0
31.537,285116.65,12.0
31.546,285280.12,12.0
31.554,285385.06,12.0
31.561,285568.4,12.0
31.567,285684.43,12.0
31.575,285774.96,12.0
31.583,285908.9,12.0
31.59,286031.78,12.0
31.601,286182.06,12.0
31.606,286324.81,12.0
31.615,286479.84,12.0
31.624,286561.75,12.0
31.632,286716.62,12.0
31.645,286886.59,12.0
31.651,287052.18,12.0
31.661,287219.53,12.0
31.671,287328.0,12.0
31.682,287488.12,12.0
31.689,287676.03,12.0
31.697,287823.87,12.0
31.706,288016.18,12.0
31.724,288129.71,12.0
31.731,288383.18,12.0
31.74,288566.0,12.0
31.75,288678.87,12.0
31.758,288826.18,12.0
31.767,289012.5,12.0
31.776,289175.62,12.0
31.785,289324.34,12.0
31.796,289447.37,12.0
31.803,289616.5,12.0
31.813,289776.81,12.0
31.822,289922.87,12.0
31.829,290079.65,12.0
31.837,290218.0,12.0
31.846,290347.75,12.0
31.855,290475.34,12.0
31.862,290641.62,12.0
31.871,290763.28,12.0
31.881,290908.65,12.0
31.889,291057.37,12.0
31.898,291221.0,12.0
31.905,291365.5,12.0
31.919,291502.78,12.0
31.928,291652.9,12.0
31.936,291865.96,12.0
31.944,292043.15,12.0
31.953,292152.84,12.0
31.962,292302.93,12.0
31.971,292431.43,12.0
31.979,292624.09,12.0
31.983,292764.56,12.0
31.987,292876.87,12.0
31.993,292950.68,12.0
32.002,293007.84,12.0
32.009,293133.34,12.0
32.018,293283.28,12.0
32.024,293400.53,12.0
32.032,293583.34,12.0
32.037,293661.37,12.0
32.047,293784.96,12.0
32.055,293880.93,12.0
32.061,294049.15,12.0
32.069,294174.31,12.0
32.073,294318.09,12.0
32.077,294408.81,12.0
32.082,294475.78,12.0
32.093,294542.93,12.0
32.1,294647.87,12.0
32.108,294820.31,12.0
32.118,294953.9,12.0
32.13,295122.65,12.0
32.137,295271.37,12.0
32.148,295464.71,12.0
32.157,295564.21,12.0
32.163,295766.0,12.0
32.167,295926.68,12.0
32.172,296010.18,12.0
32.181,296073.28,12.0
32.189,296152.03,12.0
32.201,296322.37,12.0
32.209,296462.12,12.0
32.219,296666.18,12.0
32.226,296835.46,12.0
32.233,296975.75,12.0
32.238,297076.81,12.0
32.245,297198.09,12.0
32.254,297305.68,12.0
32.262,297446.12,12.0
32.266,297586.93,12.0
32.27,297682.21,12.0
32.277,297750.4,12.0
32.287,297812.81,12.0
32.296,297977.68,12.0
32.305,298123.06,12.0
32.313,298302.18,12.0
32.32,298427.68,12.0
32.33,298567.25,12.0
32.342,298700.15,12.0
32.352,298924.43,12.0
32.356,299098.12,12.0
32.36,299205.68,12.0
32.364,299285.87,12.0
32.372,299357.21,12.0
32.377,299424.71,12.0
32.387,299573.78,12.0
32.395,299670.12,12.0
32.405,299809.0,12.0
32.414,299998.46,12.0
32.424,300139.43,12.0
32.436,300285.87,11.9
32.442,300438.62,11.8
32.45,300669.78,11.7
32.454,300776.31,11.6
32.458,300883.87,11.500000000000002
32.465,300957.53,11.400000000000002
32.472,301013.62,11.300000000000002
32.482,301154.25,11.200000000000005
32.492,301273.06,11.100000000000003
32.501,301498.78,11.000000000000004
32.51,301627.96,10.900000000000004
32.518,301765.06,10.800000000000004
32.53,301893.21,10.700000000000005
32.536,302028.4,10.600000000000003
32.548,302210.34,10.500000000000004
32.553,302361.15,10.400000000000006
32.562,302525.15,10.300000000000006
32.571,302634.84,10.200000000000006
32.579,302739.62,10.100000000000009
32.586,302904.84,10.000000000000009
32.596,303009.09,9.900000000000007
32.602,303149.18,9.800000000000008
32.61,303305.28,9.700000000000008
32.618,303418.31,9.600000000000009
32.627,303513.21,9.500000000000009
32.634,303660.53,9.40000000000001
32.643,303788.5,9.30000000000001
32.651,303898.0,9.20000000000001
32.663,304019.12,9.10000000000001
32.671,304154.81,9.00000000000001
32.679,304343.25,8.900000000000011
32.683,304461.03,8.800000000000011
32.687,304558.06,8.700000000000012
32.691,304608.5,8.600000000000012
32.695,304674.78,8.500000000000012
32.704,304726.28,8.400000000000013
32.712,304792.37,8.300000000000013
32.722,304932.84,8.200000000000014
32.728,305078.03,8.100000000000014
32.732,305191.4,8.000000000000014
32.742,305271.21,7.900000000000015
32.75,305358.06,7.800000000000015
32.759,305464.21,7.700000000000015
32.768,305607.84,7.600000000000016
32.774,305711.37,7.500000000000016
32.781,305829.84,7.400000000000016
32.789,305912.28,7.300000000000017
32.799,306027.93,7.200000000000017
32.808,306140.62,7.100000000000017
32.816,306264.56,7.000000000000018
32.823,306393.75,6.900000000000018
32.832,306508.18,6.8000000000000185
32.841,306579.71,6.700000000000019
32.85,306704.71,6.600000000000019
32.86,306803.31,6.50000000000002
32.863,306936.56,6.40000000000002
32.867,307034.31,6.30000000000002
32.875,307071.9,6.200000000000021
32.884,307126.4,6.100000000000021
32.892,307236.81,6.000000000000021
32.902,307337.34,5.900000000000022
32.91,307477.25,5.800000000000022
32.916,307566.21,5.700000000000022
32.922,307628.96,5.600000000000023
32.931,307704.9,5.500000000000023
32.937,307777.15,5.400000000000024
32.946,307867.15,5.300000000000024
32.955,307955.56,5.200000000000024
32.961,308048.03,5.1000000000000245
32.967,308152.96,5.000000000000025
32.974,308199.71,4.900000000000025
32.984,308276.37,4.800000000000026
32.991,308348.78,4.700000000000026
33.0,308442.31,4.600000000000026
33.007,308506.62,4.500000000000027
33.011,308607.18,4.400000000000027
33.018,308660.43,4.300000000000027
33.025,308698.25,4.200000000000028
33.032,308774.34,4.100000000000028
33.04,308839.21,4.000000000000028
33.05,308910.06,3.900000000000028
33.056,309000.06,3.800000000000028
33.06,309079.15,3.700000000000028
33.067,309109.03,3.600000000000028
33.074,309149.65,3.500000000000028
33.082,309220.5,3.400000000000028
33.09,309270.59,3.300000000000028
33.099,309341.06,3.200000000000028
33.107,309398.03,3.100000000000028
33.114,309482.56,3.0000000000000275
33.123,309541.46,2.9000000000000274
33.132,309596.5,2.800000000000028
33.138,309655.56,2.7000000000000277
33.146,309729.18,2.600000000000027
33.15,309773.15,2.500000000000027
33.154,309817.96,2.400000000000027
33.162,309850.5,2.300000000000027
33.171,309874.56,2.200000000000027
33.182,309939.43,2.1000000000000267
33.188,310001.12,2.000000000000026
33.195,310059.65,1.9000000000000263
33.199,310112.75,1.8000000000000265
33.203,310136.84,1.7000000000000264
33.21,310163.9,1.6000000000000263
33.216,310183.4,1.5000000000000262
33.223,310233.68,1.400000000000026
33.233,310260.06,1.300000000000026
33.242,310298.03,1.200000000000026
33.252,310361.5,1.1000000000000258
33.259,310406.84,1.0000000000000258
33.267,310446.75,0.9000000000000258
33.276,310481.18,0.8000000000000258
33.286,310518.28,0.7000000000000258
33.293,310569.09,0.6000000000000258
33.297,310599.65,0.5000000000000259
33.305,310626.56,0.4000000000000259
33.312,310644.12,0.3000000000000259
33.319,310673.68,0.2000000000000259
33.327,310701.62,0.1000000000000259
33.337,310728.68,2.5895952049381776e-14
