time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current,e_speed,e_angle,setSpeed,setAngle
21.564,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811117112301753,136.98531719816717,1999.9999999999998,90.0
21.568,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811060199582195,136.98531978665275,1999.9999999999998,90.0
21.576,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811003686106592,136.98532378643523,1999.9999999999998,90.0
21.579,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8109375354268895,136.9853310555204,1999.9999999999998,90.0
21.585,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81092901751994,136.9853334862687,1999.9999999999998,90.0
21.593,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8109176912352485,136.9853391867425,1999.9999999999998,90.0
21.602,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81093115748459,136.98534288952445,1999.9999999999998,90.0
21.608,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810962201718361,136.98534464411,1999.9999999999998,90.0
21.612,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.810992569126277,136.9853440379234,1999.9999999999998,90.0
21.618,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811005273039242,136.985343133937,1999.9999999999998,90.0
21.625,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811019431270566,136.98534169076882,1999.9999999999998,90.0
21.632,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811028541003547,136.98534003015124,1999.9999999999998,90.0
21.641,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.811030439565881,136.9853383904796,1999.9999999999998,90.0
21.648,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81102494918889,136.98533756015223,1999.9999999999998,90.0
21.653,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.8110170212236705,136.98533735855122,1999.9999999999998,90.0
21.658,137.46,90.0,0.0,0,0,-0.16309881948401256,0,-4.81101145360228,136.9853375242676,1999.9999999999998,90.0
